ID,Latitude,Longitude,Date,ET_mm_8d
211,24.068333,-110.370278,23/04/2022,3
211,24.068333,-110.370278,01/05/2022,3.3
211,24.068333,-110.370278,09/05/2022,1.4
211,24.068333,-110.370278,17/05/2022,2.9
211,24.068333,-110.370278,25/05/2022,3.3
211,24.068333,-110.370278,02/06/2022,3.4
211,24.068333,-110.370278,10/06/2022,2.9
211,24.068333,-110.370278,18/06/2022,4.3
211,24.068333,-110.370278,26/06/2022,4.8
211,24.068333,-110.370278,04/07/2022,1.9
211,24.068333,-110.370278,12/07/2022,2.6
211,24.068333,-110.370278,20/07/2022,3
211,24.068333,-110.370278,28/07/2022,2.3
211,24.068333,-110.370278,05/08/2022,1.6
211,24.068333,-110.370278,13/08/2022,2.9
211,24.068333,-110.370278,21/08/2022,3.7
211,24.068333,-110.370278,29/08/2022,6.9
211,24.068333,-110.370278,06/09/2022,9.6
211,24.068333,-110.370278,14/09/2022,9.4
211,24.068333,-110.370278,22/09/2022,7
211,24.068333,-110.370278,30/09/2022,3.5
211,24.068333,-110.370278,08/10/2022,5.6
211,24.068333,-110.370278,16/10/2022,5.6
211,24.068333,-110.370278,24/10/2022,4.3
211,24.068333,-110.370278,01/11/2022,3.3
211,24.068333,-110.370278,09/11/2022,4.9
211,24.068333,-110.370278,17/11/2022,4.3
211,24.068333,-110.370278,25/11/2022,2.9
211,24.068333,-110.370278,03/12/2022,4.1
211,24.068333,-110.370278,11/12/2022,9.5
211,24.068333,-110.370278,19/12/2022,3.1
211,24.068333,-110.370278,27/12/2022,1.9
211,24.068333,-110.370278,01/01/2023,3.1
211,24.068333,-110.370278,09/01/2023,2.8
211,24.068333,-110.370278,17/01/2023,4.6
211,24.068333,-110.370278,25/01/2023,4.1
211,24.068333,-110.370278,02/02/2023,2.8
211,24.068333,-110.370278,10/02/2023,3.3
211,24.068333,-110.370278,18/02/2023,4.5
211,24.068333,-110.370278,26/02/2023,3.3
211,24.068333,-110.370278,06/03/2023,2.6
211,24.068333,-110.370278,14/03/2023,2.6
211,24.068333,-110.370278,22/03/2023,2.9
211,24.068333,-110.370278,30/03/2023,2.2
211,24.068333,-110.370278,07/04/2023,1.9
211,24.068333,-110.370278,15/04/2023,2.8
211,24.068333,-110.370278,23/04/2023,2.8
211,24.068333,-110.370278,01/05/2023,2.9
211,24.068333,-110.370278,09/05/2023,2.5
211,24.068333,-110.370278,17/05/2023,2.6
211,24.068333,-110.370278,25/05/2023,3
211,24.068333,-110.370278,02/06/2023,3.5
211,24.068333,-110.370278,10/06/2023,1.6
211,24.068333,-110.370278,18/06/2023,1.8
211,24.068333,-110.370278,26/06/2023,3.3
211,24.068333,-110.370278,04/07/2023,2.3
211,24.068333,-110.370278,12/07/2023,2.9
211,24.068333,-110.370278,20/07/2023,2.4
211,24.068333,-110.370278,28/07/2023,2
211,24.068333,-110.370278,05/08/2023,3.8
211,24.068333,-110.370278,13/08/2023,4.8
211,24.068333,-110.370278,21/08/2023,3.8
211,24.068333,-110.370278,29/08/2023,4.8
211,24.068333,-110.370278,06/09/2023,6.7
211,24.068333,-110.370278,14/09/2023,3.9
211,24.068333,-110.370278,22/09/2023,4.1
211,24.068333,-110.370278,30/09/2023,3.8
211,24.068333,-110.370278,08/10/2023,8.3
211,24.068333,-110.370278,16/10/2023,7.5
211,24.068333,-110.370278,24/10/2023,9.7
211,24.068333,-110.370278,01/11/2023,7
211,24.068333,-110.370278,09/11/2023,10.2
211,24.068333,-110.370278,17/11/2023,11.3
211,24.068333,-110.370278,25/11/2023,9.4
211,24.068333,-110.370278,03/12/2023,9.4
211,24.068333,-110.370278,11/12/2023,6.3
211,24.068333,-110.370278,19/12/2023,6.5
211,24.068333,-110.370278,27/12/2023,2.7
211,24.068333,-110.370278,01/01/2024,5.4
211,24.068333,-110.370278,09/01/2024,4.7
211,24.068333,-110.370278,17/01/2024,6.1
211,24.068333,-110.370278,25/01/2024,4.6
211,24.068333,-110.370278,02/02/2024,5
211,24.068333,-110.370278,10/02/2024,5.4
211,24.068333,-110.370278,18/02/2024,5.8
211,24.068333,-110.370278,26/02/2024,4.1
211,24.068333,-110.370278,05/03/2024,4.1
211,24.068333,-110.370278,13/03/2024,3.5
211,24.068333,-110.370278,21/03/2024,3.7
211,24.068333,-110.370278,29/03/2024,4.9
211,24.068333,-110.370278,06/04/2024,5.5
211,24.068333,-110.370278,14/04/2024,3.6
211,24.068333,-110.370278,22/04/2024,3.8
211,24.068333,-110.370278,30/04/2024,3.3
211,24.068333,-110.370278,08/05/2024,2.6
211,24.068333,-110.370278,16/05/2024,1.9
211,24.068333,-110.370278,24/05/2024,1.9
211,24.068333,-110.370278,01/06/2024,3.6
211,24.068333,-110.370278,09/06/2024,2.4
211,24.068333,-110.370278,17/06/2024,4.2
211,24.068333,-110.370278,25/06/2024,4.5
211,24.068333,-110.370278,03/07/2024,2.9
211,24.068333,-110.370278,11/07/2024,2.2
211,24.068333,-110.370278,19/07/2024,3.4
211,24.068333,-110.370278,27/07/2024,2.3
211,24.068333,-110.370278,04/08/2024,2.3
211,24.068333,-110.370278,12/08/2024,2.4
211,24.068333,-110.370278,20/08/2024,2
211,24.068333,-110.370278,28/08/2024,2.1
211,24.068333,-110.370278,05/09/2024,1.8
211,24.068333,-110.370278,13/09/2024,3.5
211,24.068333,-110.370278,21/09/2024,3.4
211,24.068333,-110.370278,29/09/2024,6.3
211,24.068333,-110.370278,07/10/2024,2.8
211,24.068333,-110.370278,15/10/2024,3.7
211,24.068333,-110.370278,23/10/2024,2.9
211,24.068333,-110.370278,31/10/2024,2.3
211,24.068333,-110.370278,08/11/2024,2.1
211,24.068333,-110.370278,16/11/2024,2.7
211,24.068333,-110.370278,24/11/2024,2.8
211,24.068333,-110.370278,02/12/2024,2
211,24.068333,-110.370278,10/12/2024,3.1
211,24.068333,-110.370278,18/12/2024,2.3
211,24.068333,-110.370278,26/12/2024,1.9
211,24.068333,-110.370278,01/01/2025,2.5
211,24.068333,-110.370278,09/01/2025,3.5
211,24.068333,-110.370278,17/01/2025,5.3
211,24.068333,-110.370278,25/01/2025,3.7
211,24.068333,-110.370278,02/02/2025,2.4
211,24.068333,-110.370278,10/02/2025,4
211,24.068333,-110.370278,18/02/2025,2.6
211,24.068333,-110.370278,26/02/2025,2.2
211,24.068333,-110.370278,06/03/2025,2.6
211,24.068333,-110.370278,14/03/2025,3.2
211,24.068333,-110.370278,22/03/2025,3.3
211,24.068333,-110.370278,30/03/2025,2.2
211,24.068333,-110.370278,07/04/2025,1.5
211,24.068333,-110.370278,15/04/2025,2.2
211,24.068333,-110.370278,23/04/2025,3
211,24.068333,-110.370278,01/05/2025,3
211,24.068333,-110.370278,09/05/2025,2.7
211,24.068333,-110.370278,17/05/2025,2.1
211,24.068333,-110.370278,25/05/2025,4.4
211,24.068333,-110.370278,02/06/2025,2.9
211,24.068333,-110.370278,10/06/2025,3.3
211,24.068333,-110.370278,18/06/2025,3.8
211,24.068333,-110.370278,26/06/2025,3.3
211,24.068333,-110.370278,04/07/2025,4.7
211,24.068333,-110.370278,12/07/2025,2.5
216,24.0575,-110.398611,01/01/2021,3.2
216,24.0575,-110.398611,09/01/2021,2.2
216,24.0575,-110.398611,17/01/2021,6.4
216,24.0575,-110.398611,25/01/2021,3.9
216,24.0575,-110.398611,02/02/2021,4
216,24.0575,-110.398611,10/02/2021,2.4
216,24.0575,-110.398611,18/02/2021,2.4
216,24.0575,-110.398611,26/02/2021,2.3
216,24.0575,-110.398611,06/03/2021,3.5
216,24.0575,-110.398611,14/03/2021,2
216,24.0575,-110.398611,22/03/2021,2.9
216,24.0575,-110.398611,30/03/2021,1.9
216,24.0575,-110.398611,07/04/2021,2.2
216,24.0575,-110.398611,15/04/2021,2.5
216,24.0575,-110.398611,23/04/2021,2.6
216,24.0575,-110.398611,01/05/2021,2.6
216,24.0575,-110.398611,09/05/2021,1.6
216,24.0575,-110.398611,17/05/2021,2.1
216,24.0575,-110.398611,25/05/2021,2.1
216,24.0575,-110.398611,02/06/2021,0.9
216,24.0575,-110.398611,10/06/2021,2
216,24.0575,-110.398611,18/06/2021,2.3
216,24.0575,-110.398611,26/06/2021,4.1
216,24.0575,-110.398611,04/07/2021,2.1
216,24.0575,-110.398611,12/07/2021,3.5
216,24.0575,-110.398611,20/07/2021,2.2
216,24.0575,-110.398611,28/07/2021,1.8
216,24.0575,-110.398611,05/08/2021,5.3
216,24.0575,-110.398611,13/08/2021,6.2
216,24.0575,-110.398611,21/08/2021,5.9
216,24.0575,-110.398611,29/08/2021,5.1
216,24.0575,-110.398611,06/09/2021,7.4
216,24.0575,-110.398611,14/09/2021,9.6
216,24.0575,-110.398611,22/09/2021,11.1
216,24.0575,-110.398611,30/09/2021,8.8
216,24.0575,-110.398611,08/10/2021,8.6
216,24.0575,-110.398611,16/10/2021,7.1
216,24.0575,-110.398611,24/10/2021,4.9
216,24.0575,-110.398611,01/11/2021,3.7
216,24.0575,-110.398611,09/11/2021,4.1
216,24.0575,-110.398611,17/11/2021,4
216,24.0575,-110.398611,25/11/2021,5.1
216,24.0575,-110.398611,03/12/2021,3.2
216,24.0575,-110.398611,11/12/2021,4.1
216,24.0575,-110.398611,19/12/2021,6.8
216,24.0575,-110.398611,27/12/2021,3.6
216,24.0575,-110.398611,01/01/2022,5.9
216,24.0575,-110.398611,09/01/2022,3.3
216,24.0575,-110.398611,17/01/2022,2.9
216,24.0575,-110.398611,25/01/2022,3.1
216,24.0575,-110.398611,02/02/2022,3.3
216,24.0575,-110.398611,10/02/2022,1.8
216,24.0575,-110.398611,18/02/2022,3.3
216,24.0575,-110.398611,26/02/2022,2.8
216,24.0575,-110.398611,06/03/2022,2.7
216,24.0575,-110.398611,14/03/2022,3
216,24.0575,-110.398611,22/03/2022,2.8
216,24.0575,-110.398611,30/03/2022,3
216,24.0575,-110.398611,07/04/2022,2.6
216,24.0575,-110.398611,15/04/2022,2.3
216,24.0575,-110.398611,23/04/2022,2.9
216,24.0575,-110.398611,01/05/2022,2.7
216,24.0575,-110.398611,09/05/2022,1.4
216,24.0575,-110.398611,17/05/2022,2.8
216,24.0575,-110.398611,25/05/2022,2.4
216,24.0575,-110.398611,02/06/2022,3.1
216,24.0575,-110.398611,10/06/2022,2.6
216,24.0575,-110.398611,18/06/2022,3.9
216,24.0575,-110.398611,26/06/2022,4.3
216,24.0575,-110.398611,04/07/2022,1.6
216,24.0575,-110.398611,12/07/2022,2.2
216,24.0575,-110.398611,20/07/2022,2.5
216,24.0575,-110.398611,28/07/2022,2.5
216,24.0575,-110.398611,05/08/2022,1.5
216,24.0575,-110.398611,13/08/2022,3.6
216,24.0575,-110.398611,21/08/2022,4.3
216,24.0575,-110.398611,29/08/2022,7.5
216,24.0575,-110.398611,06/09/2022,10.2
216,24.0575,-110.398611,14/09/2022,8.1
216,24.0575,-110.398611,22/09/2022,7.2
216,24.0575,-110.398611,30/09/2022,5.1
216,24.0575,-110.398611,08/10/2022,3.3
216,24.0575,-110.398611,16/10/2022,4.5
216,24.0575,-110.398611,24/10/2022,3
216,24.0575,-110.398611,01/11/2022,3.5
216,24.0575,-110.398611,09/11/2022,4.8
216,24.0575,-110.398611,17/11/2022,4.8
216,24.0575,-110.398611,25/11/2022,2.4
216,24.0575,-110.398611,03/12/2022,3.1
216,24.0575,-110.398611,11/12/2022,3.3
216,24.0575,-110.398611,19/12/2022,3
216,24.0575,-110.398611,27/12/2022,1.7
216,24.0575,-110.398611,01/01/2023,8.5
216,24.0575,-110.398611,09/01/2023,2.4
216,24.0575,-110.398611,17/01/2023,3.6
216,24.0575,-110.398611,25/01/2023,4.4
216,24.0575,-110.398611,02/02/2023,2.7
216,24.0575,-110.398611,10/02/2023,2.9
216,24.0575,-110.398611,18/02/2023,4.2
216,24.0575,-110.398611,26/02/2023,3.3
216,24.0575,-110.398611,06/03/2023,2.4
216,24.0575,-110.398611,14/03/2023,2.6
216,24.0575,-110.398611,22/03/2023,2.9
216,24.0575,-110.398611,30/03/2023,2.7
216,24.0575,-110.398611,07/04/2023,2
216,24.0575,-110.398611,15/04/2023,2.6
216,24.0575,-110.398611,23/04/2023,2.6
216,24.0575,-110.398611,01/05/2023,2.5
216,24.0575,-110.398611,09/05/2023,2.4
216,24.0575,-110.398611,17/05/2023,2.7
216,24.0575,-110.398611,25/05/2023,3
216,24.0575,-110.398611,02/06/2023,3.2
216,24.0575,-110.398611,10/06/2023,1.6
216,24.0575,-110.398611,18/06/2023,1.9
216,24.0575,-110.398611,26/06/2023,3
216,24.0575,-110.398611,04/07/2023,2.4
216,24.0575,-110.398611,12/07/2023,2.8
216,24.0575,-110.398611,20/07/2023,1.9
216,24.0575,-110.398611,28/07/2023,1.6
216,24.0575,-110.398611,05/08/2023,3.3
216,24.0575,-110.398611,13/08/2023,5.2
216,24.0575,-110.398611,21/08/2023,3.3
216,24.0575,-110.398611,29/08/2023,4.1
216,24.0575,-110.398611,06/09/2023,5.3
216,24.0575,-110.398611,14/09/2023,6
216,24.0575,-110.398611,22/09/2023,4.1
216,24.0575,-110.398611,30/09/2023,4.2
216,24.0575,-110.398611,08/10/2023,5.6
216,24.0575,-110.398611,16/10/2023,6.3
216,24.0575,-110.398611,24/10/2023,6.8
216,24.0575,-110.398611,01/11/2023,7.1
216,24.0575,-110.398611,09/11/2023,9
216,24.0575,-110.398611,17/11/2023,9.5
216,24.0575,-110.398611,25/11/2023,9.5
216,24.0575,-110.398611,03/12/2023,8.6
216,24.0575,-110.398611,11/12/2023,6.5
216,24.0575,-110.398611,19/12/2023,6.4
216,24.0575,-110.398611,27/12/2023,4
216,24.0575,-110.398611,01/01/2024,5.5
216,24.0575,-110.398611,09/01/2024,4
216,24.0575,-110.398611,17/01/2024,6.9
216,24.0575,-110.398611,25/01/2024,4.6
216,24.0575,-110.398611,02/02/2024,4.9
216,24.0575,-110.398611,10/02/2024,4.6
216,24.0575,-110.398611,18/02/2024,5.3
216,24.0575,-110.398611,26/02/2024,3.3
216,24.0575,-110.398611,05/03/2024,4.2
216,24.0575,-110.398611,13/03/2024,3.4
216,24.0575,-110.398611,21/03/2024,3.1
216,24.0575,-110.398611,29/03/2024,4.2
216,24.0575,-110.398611,06/04/2024,3.8
216,24.0575,-110.398611,14/04/2024,2.9
216,24.0575,-110.398611,22/04/2024,3
216,24.0575,-110.398611,30/04/2024,3.9
216,24.0575,-110.398611,08/05/2024,2.3
216,24.0575,-110.398611,16/05/2024,1.4
216,24.0575,-110.398611,24/05/2024,1.6
216,24.0575,-110.398611,01/06/2024,3.3
216,24.0575,-110.398611,09/06/2024,2.7
216,24.0575,-110.398611,17/06/2024,3.6
216,24.0575,-110.398611,25/06/2024,3.6
216,24.0575,-110.398611,03/07/2024,3
216,24.0575,-110.398611,11/07/2024,2.8
216,24.0575,-110.398611,19/07/2024,3
216,24.0575,-110.398611,27/07/2024,2
216,24.0575,-110.398611,04/08/2024,2.3
216,24.0575,-110.398611,12/08/2024,2.3
216,24.0575,-110.398611,20/08/2024,2.1
216,24.0575,-110.398611,28/08/2024,2.3
216,24.0575,-110.398611,05/09/2024,2.8
216,24.0575,-110.398611,13/09/2024,3.1
216,24.0575,-110.398611,21/09/2024,3.4
216,24.0575,-110.398611,29/09/2024,4
216,24.0575,-110.398611,07/10/2024,2.9
216,24.0575,-110.398611,15/10/2024,3.3
216,24.0575,-110.398611,23/10/2024,2.3
216,24.0575,-110.398611,31/10/2024,2.4
216,24.0575,-110.398611,08/11/2024,1.7
216,24.0575,-110.398611,16/11/2024,2.2
216,24.0575,-110.398611,24/11/2024,2.7
216,24.0575,-110.398611,02/12/2024,3.4
216,24.0575,-110.398611,10/12/2024,3.1
216,24.0575,-110.398611,18/12/2024,1.9
216,24.0575,-110.398611,26/12/2024,2.4
216,24.0575,-110.398611,01/01/2025,7.1
216,24.0575,-110.398611,09/01/2025,3.8
216,24.0575,-110.398611,17/01/2025,4.7
216,24.0575,-110.398611,25/01/2025,3.5
216,24.0575,-110.398611,02/02/2025,2.2
216,24.0575,-110.398611,10/02/2025,2.9
216,24.0575,-110.398611,18/02/2025,2.5
216,24.0575,-110.398611,26/02/2025,2.3
216,24.0575,-110.398611,06/03/2025,2.3
216,24.0575,-110.398611,14/03/2025,2.7
216,24.0575,-110.398611,22/03/2025,3.1
216,24.0575,-110.398611,30/03/2025,2.2
216,24.0575,-110.398611,07/04/2025,1.5
216,24.0575,-110.398611,15/04/2025,2.3
216,24.0575,-110.398611,23/04/2025,2.4
216,24.0575,-110.398611,01/05/2025,2.6
216,24.0575,-110.398611,09/05/2025,2.2
216,24.0575,-110.398611,17/05/2025,2.2
216,24.0575,-110.398611,25/05/2025,4.4
216,24.0575,-110.398611,02/06/2025,3.3
216,24.0575,-110.398611,10/06/2025,3.5
216,24.0575,-110.398611,18/06/2025,3.3
216,24.0575,-110.398611,26/06/2025,2.7
216,24.0575,-110.398611,04/07/2025,4.9
216,24.0575,-110.398611,12/07/2025,2.7
217-R,24.070278,-110.3975,01/01/2021,3.3
217-R,24.070278,-110.3975,09/01/2021,2.4
217-R,24.070278,-110.3975,17/01/2021,7.4
217-R,24.070278,-110.3975,25/01/2021,3.9
217-R,24.070278,-110.3975,02/02/2021,5.1
217-R,24.070278,-110.3975,10/02/2021,2.8
217-R,24.070278,-110.3975,18/02/2021,2.8
217-R,24.070278,-110.3975,26/02/2021,2.7
217-R,24.070278,-110.3975,06/03/2021,3.3
217-R,24.070278,-110.3975,14/03/2021,2.5
217-R,24.070278,-110.3975,22/03/2021,3.6
217-R,24.070278,-110.3975,30/03/2021,2.4
217-R,24.070278,-110.3975,07/04/2021,2.2
217-R,24.070278,-110.3975,15/04/2021,3.2
217-R,24.070278,-110.3975,23/04/2021,3.6
217-R,24.070278,-110.3975,01/05/2021,3.5
217-R,24.070278,-110.3975,09/05/2021,2
217-R,24.070278,-110.3975,17/05/2021,2.5
217-R,24.070278,-110.3975,25/05/2021,2.1
217-R,24.070278,-110.3975,02/06/2021,1
217-R,24.070278,-110.3975,10/06/2021,2
217-R,24.070278,-110.3975,18/06/2021,2.9
217-R,24.070278,-110.3975,26/06/2021,4.2
217-R,24.070278,-110.3975,04/07/2021,2.9
217-R,24.070278,-110.3975,12/07/2021,3.4
217-R,24.070278,-110.3975,20/07/2021,2.4
217-R,24.070278,-110.3975,28/07/2021,3.1
217-R,24.070278,-110.3975,05/08/2021,4.8
217-R,24.070278,-110.3975,13/08/2021,6
217-R,24.070278,-110.3975,21/08/2021,5.2
217-R,24.070278,-110.3975,29/08/2021,4.9
217-R,24.070278,-110.3975,06/09/2021,6.6
217-R,24.070278,-110.3975,14/09/2021,8.4
217-R,24.070278,-110.3975,22/09/2021,11.2
217-R,24.070278,-110.3975,30/09/2021,9.7
217-R,24.070278,-110.3975,08/10/2021,8.8
217-R,24.070278,-110.3975,16/10/2021,7.1
217-R,24.070278,-110.3975,24/10/2021,5.8
217-R,24.070278,-110.3975,01/11/2021,5.3
217-R,24.070278,-110.3975,09/11/2021,4.3
217-R,24.070278,-110.3975,17/11/2021,4
217-R,24.070278,-110.3975,25/11/2021,5.5
217-R,24.070278,-110.3975,03/12/2021,3.2
217-R,24.070278,-110.3975,11/12/2021,4.5
217-R,24.070278,-110.3975,19/12/2021,3.8
217-R,24.070278,-110.3975,27/12/2021,3.6
217-R,24.070278,-110.3975,01/01/2022,6.5
217-R,24.070278,-110.3975,09/01/2022,3.8
217-R,24.070278,-110.3975,17/01/2022,3
217-R,24.070278,-110.3975,25/01/2022,3.6
217-R,24.070278,-110.3975,02/02/2022,3.8
217-R,24.070278,-110.3975,10/02/2022,1.8
217-R,24.070278,-110.3975,18/02/2022,3.4
217-R,24.070278,-110.3975,26/02/2022,3.3
217-R,24.070278,-110.3975,06/03/2022,3.1
217-R,24.070278,-110.3975,14/03/2022,4.1
217-R,24.070278,-110.3975,22/03/2022,3.6
217-R,24.070278,-110.3975,30/03/2022,4.1
217-R,24.070278,-110.3975,07/04/2022,3.5
217-R,24.070278,-110.3975,15/04/2022,2.9
217-R,24.070278,-110.3975,23/04/2022,3.2
217-R,24.070278,-110.3975,01/05/2022,3.8
217-R,24.070278,-110.3975,09/05/2022,2.8
217-R,24.070278,-110.3975,17/05/2022,2.8
217-R,24.070278,-110.3975,25/05/2022,3.1
217-R,24.070278,-110.3975,02/06/2022,3.1
217-R,24.070278,-110.3975,10/06/2022,3.2
217-R,24.070278,-110.3975,18/06/2022,4.5
217-R,24.070278,-110.3975,26/06/2022,4.4
217-R,24.070278,-110.3975,04/07/2022,2.2
217-R,24.070278,-110.3975,12/07/2022,2.7
217-R,24.070278,-110.3975,20/07/2022,3.1
217-R,24.070278,-110.3975,28/07/2022,3.2
217-R,24.070278,-110.3975,05/08/2022,2.1
217-R,24.070278,-110.3975,13/08/2022,3.6
217-R,24.070278,-110.3975,21/08/2022,3.3
217-R,24.070278,-110.3975,29/08/2022,6.7
217-R,24.070278,-110.3975,06/09/2022,9.6
217-R,24.070278,-110.3975,14/09/2022,7.8
217-R,24.070278,-110.3975,22/09/2022,7.1
217-R,24.070278,-110.3975,30/09/2022,4.7
217-R,24.070278,-110.3975,08/10/2022,3.6
217-R,24.070278,-110.3975,16/10/2022,4.6
217-R,24.070278,-110.3975,24/10/2022,4.4
217-R,24.070278,-110.3975,01/11/2022,4
217-R,24.070278,-110.3975,09/11/2022,5.1
217-R,24.070278,-110.3975,17/11/2022,4.2
217-R,24.070278,-110.3975,25/11/2022,2.4
217-R,24.070278,-110.3975,03/12/2022,3.5
217-R,24.070278,-110.3975,11/12/2022,3.6
217-R,24.070278,-110.3975,19/12/2022,3.1
217-R,24.070278,-110.3975,27/12/2022,1.7
217-R,24.070278,-110.3975,01/01/2023,3.1
217-R,24.070278,-110.3975,09/01/2023,2.8
217-R,24.070278,-110.3975,17/01/2023,3.2
217-R,24.070278,-110.3975,25/01/2023,4.8
217-R,24.070278,-110.3975,02/02/2023,3.1
217-R,24.070278,-110.3975,10/02/2023,3.1
217-R,24.070278,-110.3975,18/02/2023,4.2
217-R,24.070278,-110.3975,26/02/2023,3.8
217-R,24.070278,-110.3975,06/03/2023,2.4
217-R,24.070278,-110.3975,14/03/2023,2.6
217-R,24.070278,-110.3975,22/03/2023,2.8
217-R,24.070278,-110.3975,30/03/2023,3.3
217-R,24.070278,-110.3975,07/04/2023,2.3
217-R,24.070278,-110.3975,15/04/2023,3.4
217-R,24.070278,-110.3975,23/04/2023,3.1
217-R,24.070278,-110.3975,01/05/2023,2.9
217-R,24.070278,-110.3975,09/05/2023,3
217-R,24.070278,-110.3975,17/05/2023,3.3
217-R,24.070278,-110.3975,25/05/2023,3.5
217-R,24.070278,-110.3975,02/06/2023,3.8
217-R,24.070278,-110.3975,10/06/2023,2.2
217-R,24.070278,-110.3975,18/06/2023,2.3
217-R,24.070278,-110.3975,26/06/2023,3.7
217-R,24.070278,-110.3975,04/07/2023,3.1
217-R,24.070278,-110.3975,12/07/2023,3.2
217-R,24.070278,-110.3975,20/07/2023,2.6
217-R,24.070278,-110.3975,28/07/2023,2.2
217-R,24.070278,-110.3975,05/08/2023,3.8
217-R,24.070278,-110.3975,13/08/2023,5.3
217-R,24.070278,-110.3975,21/08/2023,3.3
217-R,24.070278,-110.3975,29/08/2023,4.4
217-R,24.070278,-110.3975,06/09/2023,5.9
217-R,24.070278,-110.3975,14/09/2023,4.4
217-R,24.070278,-110.3975,22/09/2023,4
217-R,24.070278,-110.3975,30/09/2023,4.2
217-R,24.070278,-110.3975,08/10/2023,6.2
217-R,24.070278,-110.3975,16/10/2023,7.3
217-R,24.070278,-110.3975,24/10/2023,6.7
217-R,24.070278,-110.3975,01/11/2023,7
217-R,24.070278,-110.3975,09/11/2023,8.9
217-R,24.070278,-110.3975,17/11/2023,10.6
217-R,24.070278,-110.3975,25/11/2023,11.1
217-R,24.070278,-110.3975,03/12/2023,8.7
217-R,24.070278,-110.3975,11/12/2023,6.5
217-R,24.070278,-110.3975,19/12/2023,5.9
217-R,24.070278,-110.3975,27/12/2023,4
217-R,24.070278,-110.3975,01/01/2024,5.4
217-R,24.070278,-110.3975,09/01/2024,5.4
217-R,24.070278,-110.3975,17/01/2024,6.8
217-R,24.070278,-110.3975,25/01/2024,4.7
217-R,24.070278,-110.3975,02/02/2024,4.9
217-R,24.070278,-110.3975,10/02/2024,4
217-R,24.070278,-110.3975,18/02/2024,5.6
217-R,24.070278,-110.3975,26/02/2024,3.4
217-R,24.070278,-110.3975,05/03/2024,4.8
217-R,24.070278,-110.3975,13/03/2024,4.9
217-R,24.070278,-110.3975,21/03/2024,4.5
217-R,24.070278,-110.3975,29/03/2024,5
217-R,24.070278,-110.3975,06/04/2024,3.8
217-R,24.070278,-110.3975,14/04/2024,4.5
217-R,24.070278,-110.3975,22/04/2024,4.7
217-R,24.070278,-110.3975,30/04/2024,4.9
217-R,24.070278,-110.3975,08/05/2024,3.9
217-R,24.070278,-110.3975,16/05/2024,2.8
217-R,24.070278,-110.3975,24/05/2024,2.4
217-R,24.070278,-110.3975,01/06/2024,4.2
217-R,24.070278,-110.3975,09/06/2024,3.3
217-R,24.070278,-110.3975,17/06/2024,4.6
217-R,24.070278,-110.3975,25/06/2024,4.3
217-R,24.070278,-110.3975,03/07/2024,3.1
217-R,24.070278,-110.3975,11/07/2024,3
217-R,24.070278,-110.3975,19/07/2024,3.4
217-R,24.070278,-110.3975,27/07/2024,2.7
217-R,24.070278,-110.3975,04/08/2024,3.1
217-R,24.070278,-110.3975,12/08/2024,2.5
217-R,24.070278,-110.3975,20/08/2024,2.8
217-R,24.070278,-110.3975,28/08/2024,2.5
217-R,24.070278,-110.3975,05/09/2024,1.9
217-R,24.070278,-110.3975,13/09/2024,3.6
217-R,24.070278,-110.3975,21/09/2024,3.5
217-R,24.070278,-110.3975,29/09/2024,5.1
217-R,24.070278,-110.3975,07/10/2024,4.6
217-R,24.070278,-110.3975,15/10/2024,3.8
217-R,24.070278,-110.3975,23/10/2024,2.5
217-R,24.070278,-110.3975,31/10/2024,2.9
217-R,24.070278,-110.3975,08/11/2024,2.1
217-R,24.070278,-110.3975,16/11/2024,2.5
217-R,24.070278,-110.3975,24/11/2024,3
217-R,24.070278,-110.3975,02/12/2024,2
217-R,24.070278,-110.3975,10/12/2024,3.1
217-R,24.070278,-110.3975,18/12/2024,2.3
217-R,24.070278,-110.3975,26/12/2024,2.1
217-R,24.070278,-110.3975,01/01/2025,6.8
217-R,24.070278,-110.3975,09/01/2025,3.8
217-R,24.070278,-110.3975,17/01/2025,5.1
217-R,24.070278,-110.3975,25/01/2025,3.5
217-R,24.070278,-110.3975,02/02/2025,2.3
217-R,24.070278,-110.3975,10/02/2025,3.4
217-R,24.070278,-110.3975,18/02/2025,3.2
217-R,24.070278,-110.3975,26/02/2025,2.9
217-R,24.070278,-110.3975,06/03/2025,2.4
217-R,24.070278,-110.3975,14/03/2025,2.6
217-R,24.070278,-110.3975,22/03/2025,3.2
217-R,24.070278,-110.3975,30/03/2025,2.3
217-R,24.070278,-110.3975,07/04/2025,1.6
217-R,24.070278,-110.3975,15/04/2025,2.8
217-R,24.070278,-110.3975,23/04/2025,3
217-R,24.070278,-110.3975,01/05/2025,3.1
217-R,24.070278,-110.3975,09/05/2025,2.8
217-R,24.070278,-110.3975,17/05/2025,2.8
217-R,24.070278,-110.3975,25/05/2025,4.4
217-R,24.070278,-110.3975,02/06/2025,3.5
217-R,24.070278,-110.3975,10/06/2025,3.9
217-R,24.070278,-110.3975,18/06/2025,3.8
217-R,24.070278,-110.3975,26/06/2025,4.1
217-R,24.070278,-110.3975,04/07/2025,6
217-R,24.070278,-110.3975,12/07/2025,2.7
221,24.076028,-110.377472,01/01/2021,4
221,24.076028,-110.377472,09/01/2021,3.9
